,Credit_Limit,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Avg_Utilization_Ratio,Total_Revolving_Bal,edu_College,edu_Doctorate,edu_Graduate,edu_High School,edu_Post-Graduate,edu_Uneducated,marital_Divorced,marital_Married,marital_Single,income_$120K +,income_$40K - $60K,income_$60K - $80K,income_$80K - $120K,income_Less than $40K
7582,2671.0,46.0,0.0,4.0,38.0,6.0,2.0,0.641,1713.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7583,2493.0,58.0,0.0,3.0,53.0,4.0,3.0,0.628,1566.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7584,2687.0,59.0,0.0,1.0,40.0,3.0,3.0,0.913,2452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7586,4196.0,38.0,0.0,1.0,28.0,3.0,3.0,0.174,731.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7588,17890.0,41.0,1.0,3.0,30.0,4.0,2.0,0.141,2517.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7589,1930.0,48.0,0.0,4.0,21.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7591,9599.0,40.0,1.0,3.0,36.0,6.0,3.0,0.245,2356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7592,3192.0,38.0,1.0,2.0,32.0,6.0,2.0,0.789,2517.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7595,7268.0,48.0,0.0,1.0,36.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7597,3976.0,38.0,1.0,3.0,30.0,5.0,3.0,0.419,1667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7598,1954.0,52.0,0.0,2.0,35.0,5.0,2.0,0.414,808.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7601,2926.0,48.0,0.0,5.0,38.0,3.0,3.0,0.245,716.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7602,2371.0,46.0,1.0,4.0,33.0,5.0,1.0,0.737,1748.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7604,1601.0,42.0,0.0,3.0,28.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7606,2187.0,39.0,1.0,3.0,29.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7609,2262.0,36.0,1.0,4.0,36.0,5.0,3.0,0.641,1450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7610,2525.0,43.0,0.0,3.0,36.0,6.0,1.0,0.632,1595.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7611,2450.0,38.0,0.0,3.0,34.0,3.0,3.0,0.809,1981.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7613,1438.3,40.0,0.0,4.0,22.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7618,1473.0,53.0,0.0,2.0,44.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7619,3187.0,55.0,0.0,3.0,37.0,5.0,1.0,0.451,1437.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7621,2346.0,42.0,0.0,5.0,38.0,5.0,1.0,0.585,1373.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7622,1438.3,34.0,0.0,4.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7623,1826.0,40.0,0.0,5.0,22.0,3.0,1.0,0.517,944.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7624,2208.0,40.0,0.0,2.0,27.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7625,1476.0,35.0,0.0,2.0,36.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7626,2927.0,51.0,0.0,3.0,46.0,6.0,3.0,0.512,1499.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7628,1438.3,43.0,0.0,4.0,36.0,3.0,2.0,0.517,743.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7629,16239.0,46.0,0.0,3.0,40.0,4.0,3.0,0.092,1487.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7630,11726.0,37.0,1.0,1.0,26.0,5.0,2.0,0.164,1925.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7632,2647.0,45.0,0.0,3.0,34.0,6.0,1.0,0.487,1288.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7636,1438.3,49.0,0.0,1.0,40.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7637,1764.0,54.0,0.0,3.0,39.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7638,1776.0,47.0,0.0,3.0,36.0,4.0,2.0,0.855,1519.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7639,1438.3,46.0,1.0,3.0,40.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7641,2552.0,46.0,0.0,2.0,41.0,3.0,1.0,0.736,1879.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7642,2996.0,42.0,0.0,4.0,32.0,3.0,1.0,0.665,1992.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7643,1701.0,44.0,0.0,2.0,39.0,4.0,1.0,0.456,775.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7647,3031.0,51.0,1.0,4.0,45.0,3.0,1.0,0.59,1787.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7648,33211.0,57.0,1.0,2.0,45.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7649,1863.0,59.0,0.0,2.0,36.0,3.0,3.0,0.995,1853.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7651,2288.0,45.0,0.0,5.0,33.0,5.0,3.0,0.546,1249.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7653,15471.0,40.0,1.0,4.0,34.0,3.0,2.0,0.083,1291.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7654,2038.0,40.0,0.0,5.0,24.0,6.0,1.0,0.389,793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7660,1696.0,34.0,0.0,2.0,36.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7662,6614.0,45.0,1.0,3.0,25.0,2.0,2.0,0.284,1881.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7663,3241.0,42.0,0.0,1.0,35.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7665,3234.0,34.0,0.0,3.0,26.0,4.0,2.0,0.3,971.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7667,4836.0,42.0,1.0,2.0,33.0,3.0,3.0,0.102,493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7668,1438.3,55.0,0.0,3.0,44.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7669,1438.3,44.0,0.0,3.0,36.0,5.0,3.0,0.376,541.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7670,1438.3,45.0,1.0,4.0,36.0,5.0,2.0,0.737,1060.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7672,2228.0,44.0,0.0,3.0,36.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7673,2813.0,40.0,0.0,5.0,31.0,4.0,2.0,0.785,2208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7674,3223.0,42.0,0.0,2.0,35.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7675,2653.0,55.0,0.0,2.0,36.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7676,2745.0,45.0,0.0,3.0,35.0,3.0,3.0,0.897,2463.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7677,34516.0,40.0,1.0,3.0,30.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7678,2516.0,52.0,0.0,3.0,47.0,6.0,3.0,0.591,1486.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7679,1870.0,46.0,0.0,2.0,26.0,4.0,3.0,0.955,1785.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7681,3038.0,49.0,0.0,4.0,35.0,5.0,3.0,0.702,2133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7682,1982.0,53.0,0.0,1.0,39.0,3.0,2.0,0.644,1276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7684,3088.0,55.0,1.0,3.0,48.0,5.0,2.0,0.564,1743.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7688,1944.0,53.0,0.0,0.0,34.0,5.0,2.0,0.586,1140.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7691,2607.0,56.0,0.0,5.0,37.0,4.0,2.0,0.653,1702.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7692,1953.0,53.0,0.0,3.0,48.0,6.0,2.0,0.622,1215.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7694,1438.3,43.0,0.0,3.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7696,3749.0,62.0,0.0,0.0,36.0,6.0,2.0,0.528,1980.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7697,3734.0,42.0,0.0,4.0,36.0,4.0,3.0,0.674,2517.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7700,2748.0,33.0,0.0,2.0,36.0,4.0,2.0,0.679,1867.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7701,2448.0,57.0,0.0,0.0,45.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7702,2548.0,49.0,0.0,3.0,29.0,6.0,1.0,0.784,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7703,1489.0,46.0,0.0,3.0,41.0,4.0,1.0,0.637,949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7709,3617.0,56.0,0.0,0.0,51.0,4.0,2.0,0.243,878.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7710,3219.0,56.0,0.0,0.0,36.0,4.0,3.0,0.657,2114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7712,2522.0,51.0,0.0,4.0,36.0,4.0,3.0,0.753,1898.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7715,3745.0,48.0,0.0,4.0,41.0,4.0,3.0,0.672,2517.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7716,11561.0,53.0,1.0,4.0,44.0,3.0,3.0,0.189,2189.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7718,2120.0,59.0,0.0,0.0,48.0,2.0,2.0,0.666,1411.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,2867.0,45.0,0.0,5.0,39.0,5.0,3.0,0.422,1209.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7720,2293.0,45.0,0.0,2.0,36.0,5.0,3.0,0.569,1304.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7721,8671.0,51.0,1.0,1.0,36.0,2.0,1.0,0.068,590.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7726,7773.0,54.0,1.0,4.0,39.0,1.0,3.0,0.317,2465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7729,7932.0,51.0,1.0,3.0,42.0,2.0,1.0,0.27,2140.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7731,5814.0,48.0,0.0,5.0,33.0,2.0,1.0,0.202,1176.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7732,1989.0,53.0,0.0,2.0,38.0,3.0,2.0,0.504,1003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7733,1843.0,55.0,0.0,1.0,50.0,3.0,3.0,0.825,1520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7735,2991.0,34.0,0.0,0.0,26.0,3.0,3.0,0.612,1830.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7736,9560.0,43.0,1.0,3.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7738,2939.0,54.0,0.0,1.0,34.0,5.0,2.0,0.732,2152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7740,5275.0,49.0,1.0,5.0,41.0,2.0,3.0,0.282,1490.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7741,1950.0,41.0,1.0,3.0,30.0,3.0,1.0,0.83,1618.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7743,3758.0,40.0,0.0,1.0,25.0,3.0,3.0,0.545,2047.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7745,10946.0,50.0,0.0,2.0,41.0,2.0,1.0,0.175,1912.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7746,3422.0,56.0,0.0,1.0,36.0,3.0,1.0,0.736,2517.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7747,3108.0,39.0,0.0,2.0,30.0,3.0,1.0,0.25,778.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7748,3202.0,33.0,0.0,2.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7749,1855.0,43.0,0.0,5.0,36.0,2.0,1.0,0.489,907.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7750,2155.0,47.0,0.0,4.0,36.0,2.0,1.0,0.519,1119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7751,4150.0,42.0,0.0,4.0,36.0,2.0,3.0,0.607,2517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7752,2226.0,45.0,1.0,5.0,35.0,2.0,2.0,0.552,1229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7753,1610.0,48.0,0.0,5.0,36.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7755,1795.0,52.0,0.0,1.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7758,1438.3,50.0,0.0,5.0,41.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7759,2886.0,37.0,0.0,1.0,36.0,3.0,3.0,0.762,2198.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7760,10024.0,39.0,0.0,2.0,29.0,3.0,3.0,0.091,913.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7761,1760.0,52.0,0.0,3.0,45.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7762,1461.0,38.0,0.0,2.0,36.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7763,8840.0,51.0,0.0,1.0,36.0,3.0,3.0,0.203,1794.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7764,4468.0,38.0,0.0,2.0,28.0,2.0,1.0,0.536,2395.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7766,1555.0,35.0,0.0,4.0,24.0,3.0,2.0,0.561,872.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7768,5195.0,42.0,1.0,4.0,34.0,2.0,3.0,0.09,468.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7769,17268.0,57.0,1.0,3.0,36.0,2.0,2.0,0.069,1197.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7771,1609.0,57.0,0.0,1.0,50.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7772,3342.0,43.0,0.0,1.0,36.0,3.0,2.0,0.753,2517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7773,6973.0,63.0,1.0,1.0,56.0,3.0,1.0,0.361,2517.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7774,17228.0,43.0,1.0,4.0,30.0,3.0,2.0,0.077,1331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7775,1898.0,48.0,1.0,2.0,42.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7776,1438.3,46.0,0.0,2.0,36.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7778,8185.0,52.0,1.0,3.0,47.0,3.0,3.0,0.115,941.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7779,3096.0,53.0,1.0,4.0,42.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7780,2129.0,57.0,0.0,2.0,46.0,2.0,3.0,0.535,1139.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7781,2615.0,50.0,0.0,3.0,36.0,3.0,2.0,0.537,1404.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7782,3157.0,46.0,0.0,3.0,39.0,2.0,3.0,0.306,965.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7783,1707.0,36.0,0.0,3.0,36.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7784,1838.0,49.0,0.0,1.0,36.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7785,5523.0,38.0,0.0,3.0,31.0,3.0,1.0,0.456,2517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7786,3021.0,40.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7789,1438.3,53.0,0.0,2.0,40.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7790,11114.0,54.0,1.0,3.0,49.0,2.0,3.0,0.223,2482.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7791,10648.0,51.0,1.0,0.0,45.0,3.0,2.0,0.236,2517.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7792,2976.0,45.0,0.0,3.0,34.0,2.0,3.0,0.797,2372.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7793,6629.0,52.0,0.0,3.0,47.0,3.0,3.0,0.38,2517.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7795,10761.0,48.0,1.0,2.0,36.0,2.0,1.0,0.16,1722.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7796,1968.0,40.0,0.0,4.0,31.0,2.0,3.0,0.905,1781.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7797,3897.0,55.0,1.0,2.0,44.0,2.0,2.0,0.32,1247.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7799,34516.0,40.0,1.0,3.0,34.0,2.0,1.0,0.059,2052.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7800,2831.0,33.0,0.0,3.0,21.0,2.0,1.0,0.412,1167.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7804,1438.3,53.0,0.0,3.0,36.0,2.0,3.0,0.438,630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7805,21350.0,46.0,1.0,3.0,39.0,2.0,1.0,0.081,1724.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7810,1438.3,47.0,0.0,4.0,39.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7812,3659.0,42.0,0.0,2.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
